parent_name,parent_id,parent_city,language,entity_type
"DANIEL OMAR CAPRARULO, CRISTIAN GABRIEL CAPRARULO AND VICTOR DIONISIO BLAN",AR*918524657,AR,es,company
GUSTAVO ORTE AND GUSTAVO ADRIAN ORTE,AR*918526226,AR,es,company
DIEGO MARTIN VILAS AND ALEGRE MARCELO FABIAN,AR*918527435,AR,es,company
DANIEL ANGEL VASALLO AND JOSE LUIS VASALLO,AR*918533426,AR,es,company
"D'ERRICO DANIEL HORACIO, ALFEDRO OSVALDO FERREYRA; EDUARDO PEDRO SCORSETTI AND OSCAR JOSE AGUIRRE",AR*918533467,AR,es,company
RAMONA ITATI FIGUEREDO AND SERGIO LADISLAO ARRUA,AR*918534481,AR,es,company
MARIANO JULIO MARQUES BATISTA AND JULIO CESAR MARQUES BATISTA,AR*918536167,AR,es,company
AMIANO ANDREA AND MENVIELLE DIANA MIRIAM,AR*918538020,AR,es,company
SOCIEDAD INVERSORA MUNDIAL SA,AR*918541858,AR,es,company
ANDRES JOSE MARIA ACIEN AND JOSE ALBERTO CASARIN,AR*918559369,AR,es,company
CRISTIAN EZEQUIEL PARE AND SAMUEL EDUARDO PARE,AR*918561859,AR,es,company
"FEDERICO LEONEL IGLESIAS, NANCY EDITH PLAZA AND NESTOR VICTOR IGLESIAS",AR*918563515,AR,es,company
"CRISTIAN EUGENIO CASCON, LUIS ALBERTO CASCON AND BERTA HILDA LARRAUDI",AR*918565807,AR,es,company
SILVANA PAOLA HALATINO AND DANIEL DARIO SAEZ,AR*918592900,AR,es,company
BADINO MARTIN AND AMADO PABLO ALEJANDRO,AR*918593964,AR,es,company
"BEATRICE JOSE LUIS, BARDERO RODOLFO AND BARDENGO MAXIMILIANO",AR*918597120,AR,es,company
PATRICIA GABRIELA MALACARI AND MASSIMILIANO CECCARELLI,AR*918603740,AR,es,company
CARRO CLEMIRA ENEIDA AND BONANSEA MAZZONI FRANCISCO,AR*918603928,AR,es,company
"MARIA LUZ ROJO, MAURICIO COLLADOS AND NICOLAS DAMIAN ANGEL SILVA",AR*918604185,AR,es,company
MARIA JULIA RICHTER AND RODOLFO GERARDO RICHTER,AR*918604761,AR,es,company
INDALO ALIMENTOS,AR*918610143,AR,es,company
INDALO COMBUSTIBLES,AR*918610171,AR,es,company
INDALO PRODUCCION,AR*918610176,AR,es,company
INDALO SERVICIOS Y PROD. PETROLERA,AR*918610182,AR,es,company
PROVINCIA DE LA PAMPA,AR*918636748,AR,es,company
GOBIERNO DE LA PROVINCIA DEL CHUBUT,AR*918636795,AR,es,government
SANTIAGO RUBEN PICCARDO AND DIEGO NELSON PICCARDO,AR*919067577,AR,es,company
NICOLÁS MARTÍN ARCELUZ AND EZEQUIEL ALEJANDRO GARCÍA,AR*919086585,AR,es,company
HEBE EMILSE URRUTIA AND VALENTINA ELSA IPPOLITO AND ANÍBAL ROQUE URRUTIA,AR*919086655,AR,es,company
TABORDA JUAN CARLOS AND RETAMAR ALICIA ROXANA,AR*919086995,AR,es,company
CHESTER ALBERT STARON AND NÉSTOR OMAR ALBERTO,AR*919087001,AR,es,company
MAURO GASTON VALDERREY AND NESTOR OSVALDO VALDERREY,AR*919178529,AR,es,company
LILIANA BLANCA FALLET AND LUIS MARIA DAVIO,AR*920500191,AR,es,company
BICA COOPERATIVA DE EMPRENDIMIENTOS MULTIPLES LIMITADA,AR*920544540,AR,es,company
"ALICIA MARÍA LOTUFFO, PABLO BORDINO Y JIMENA FERNANDA BORDINO",AR*921234944,AR,es,company
GUSTAVO ARIEL LEGUIZA Y CARLOS VICENTE BUFI,AR*921235655,AR,es,company
"ALEJANDRO ESPIÑEIRA, BETINA ESPIÑEIRA, CRISTINA ESPIÑEIRA, FRANCISCO GONZALO ESPIÑEIRA, JOSÉ ANDRÉS ESPIÑEIRA, JOSÉ ANTO",AR*921235680,AR,es,company
"OSVALDO CASALÁNGUIDA, MARCELO SANTIAGO AYUB, MARCELO HÉCTOR NAVONE, HUGO MONASTERIO Y DANIEL HUGO CABRERA",AR*921235711,AR,es,company
"CLAUDIO RAÚL FERNÁNDEZ, MIGUEL ANGEL FERNÁNDEZ Y MIGUEL VICENTE FERNÁNDEZ",AR*921236107,AR,es,company
MUNDO PORCINO S.A. Y LOS TOLDOS S.A.,AR*921239108,AR,es,company
"PABLO ALBERTO CASSINA PORTA, LEANDRO ARIETTO ARANCIBIA Y JUAN PABLO FIORI",AR*921239140,AR,es,company
MARISEL SANDRA MEROI Y DANIEL ROBERTO CASTELL,AR*921239244,AR,es,company
"MOIRA GABRIELA CARBONELL? ALEJANDRO PEDRO DEVESA, CLAUDIO JORGE RODRÍGUEZ, NADIA SAMANTA CARBONELL Y OSVALDO JORGE DAPEN",AR*921239314,AR,es,company
ANGEL RAFAEL ALGOZZINO Y EMANUEL LUIS SÁNCHEZ,AR*921239664,AR,es,company
"IVÁN VÍCTOR GAGGIOTTI, JORGE GABRIEL RAMÓN MARANI Y JOSÉ LUIS BORGIA",AR*921239695,AR,es,company
ACORSIO SEGUNDO TURTURICI,AR*921239716,AR,es,company
MIMA BARRAGUIRRE,AR*921239825,AR,es,individual
LUISA MARÍA MONSALVO DE CALVO Y CARLOS HUGO CALVO,AR*921239837,AR,es,company
"JUAN DOMINGO LÓPEZ, GABRIEL ADRIÁN LÓPEZ, JUAN MARCELO LÓPEZ Y SEBASTIÁN DIEGO LÓPEZ",AR*921240644,AR,es,company
ADEMAR BAUTISTA PONTE,AR*921241090,AR,es,individual
"SILVIA SUSANA DELLAROSSA, JORGE EDUARDO SALVAREZZA Y MARTIN EDUARDO SALVAREZZA",AR*921242078,AR,es,company
CARINA MARÍA DE LUJÁN POLVERINI Y PEDRO ALFREDO RASETTO,AR*921245317,AR,es,company
FAMILIA LEMA,AR*921245856,AR,es,family_firm
LUIS FERNANDO DEL BO,AR*921247787,AR,es,company
ALBERTO LUIS SELETTI Y WALTER EDUARDO SCORZARI,AR*921248933,AR,es,company
MARÍA VICTORIA DI CRISTOFARO Y ALEJANDRO MARCELO MORETTI,AR*921249091,AR,es,company
FAMILIA GALUCCI,AR*921249876,AR,es,family_firm
"ANA BEATRIZ ALIANDRI, MARIANA BEATRIZ RAVIZZINI Y ALDO GABRIEL RAVIZZINI",AR*921252638,AR,es,company
CARINA BEATRIZ ALBALA Y WALTER ANTONIO DI MONACO,AR*921252772,AR,es,company
BRUNO GRECO Y GISELLE EVANGELINA CARLINI,AR*921252812,AR,es,company
EMILIO PASTORINO Y FERNANDO PASTORINO,AR*921255363,AR,es,company
JUAN ISABEL BEATRIZ Y CESCUT MIGUEL ANGEL,AR*921255995,AR,es,company
FAIMILIA WAGNER,AR*921256026,AR,es,family_firm
"JOSÉ NÉSTOR CHIALVO, JORGE ALBERTO LOVATO Y GUSTAVO CÉSAR DARRAS",AR*921258457,AR,es,company
FAMILIA CUTCHET,AR*921268755,AR,es,family_firm
GRACIELA ALICIA LEIVA Y ANGEL MARCELO VALDERREY,AR*921269013,AR,es,company
FERNANDO JAVIER CORNEJO Y JUAN ANTONIO VARA,AR*921270164,AR,es,company
GUSTAVO LUIS PIACENZA Y JUAN LUIS PIACENZA,AR*921271966,AR,es,company
ENRIQUE JORGE GIANNONI Y CARLOS ROBERTO GIANNONI,AR*921275184,AR,es,company
SEBASTIAN QUIROGA Y FELIPE ROBERTO PUJOL,AR*921275552,AR,es,company
MANUEL OLIVA CARRERAS Y JORGE ALFREDO MOREYRA ROSS,AR*921275824,AR,es,company
CABO DE VILA MARÍA SOLEDAD Y LAZARTE JUAN MANUEL,AR*921281855,AR,es,company
MARIA BELEN STAGNITTO Y SALVADOR STAGNITTO,AR*921284009,AR,es,company
TROSCE LUIS MARÍA Y DEPAOLI LUIS ALBERTO,AR*921286461,AR,es,company
LEÓN AZERETZKY,AR*921286828,AR,es,individual
FAMILIA FERNANDEZ,AR*921287523,AR,es,family_firm
ELVIRA SERAFINA ROLDAN Y JOSÉ CLEMENTE IACOK,AR*921287742,AR,es,company
FAMILIA DI BENEDETTO,AR*921292562,AR,es,family_firm
IRALE MARÍA SILVINA Y BESEDOVSKY ANDRÉS JOSÉ,AR*921298643,AR,es,company
FAMILIA FUSARO,AR*921300007,AR,es,family_firm
SERGIO PEDRO CASTRICCINI Y SILVIA GRISES CAPORALE,AR*921300018,AR,es,company
FAMILIA QUINTANA,AR*921301135,AR,es,family_firm
FAMILIA MARANI,AR*921301216,AR,es,family_firm
WALTER EDUARDO GRILLO Y ROMINA BEATRIZ REDIGONDA,AR*921301389,AR,es,company
BARBICH ALDO MATEO,AR*921306627,AR,es,individual
QUIÑÓNEZ AQUINO ANATALICIA Y GABRIEL BARRIOS LÓPEZ,AR*921309068,AR,es,company
FAMILIA VERGINI,AR*921309184,AR,es,family_firm
MARÍA ROSA LEVEQUI Y AURELIO DOMINGO CERVERA,AR*921309880,AR,es,company
RODRIGO MATEO,AR*921317945,AR,es,individual
FAMILIA FALCON,AR*921318584,AR,es,family_firm
FAMILIA SOLANS,AR*921318731,AR,es,family_firm
SECRETARIA DE SEGURIDAD,AR*921333928,AR,es,individual
JUAN FRANCISCO PERETTA AND MARIA ROSA RUGGGERS,AR*921339334,AR,es,company
SILVIA NOEMI SISTO AND JORGE RAUL MAMPRIN,AR*921339344,AR,es,company
"JUAN P MCEWAN, PABLO ROBERTS, ESTEBAN DOMINGUEZ, AND HERNAN CARASSAI",AR*921359861,AR,es,company
MINISTERIO DE ENERGIA Y MINERIA DE LA NACION,AR*921369954,AR,es,government
COMPANIA DE INVERSIONES SUDAMERICANA S.A.,AR*921377330,AR,es,company
INVERSIONES M&S,AR*929137161,AR,es,company
LINZOR CAPITAL PARTNERS,AR*929153876,AR,en,company
SOUTHERN CROSS INVESTMENT GROUP,AR*932013383,AR,en,company
NÉSTOR EMILIANO SCHIAVONI AND ALEJANDRO MARIO PINA,AR*935059023,AR,es,company
MINISTRY OF INTERIOR AND TRANSPORT OF ARGENTINA REPUBLIC,AR*935107607,AR,en,government
MINISTRY OF HEALTH OF ARGENTINA,AR*935107610,AR,en,government
EZEQUIEL MARIA PODVERSIC,AR*935156139,AR,es,individual
NORA BEATRIZ GUADALUPE PERLETTI AND ARIEL IGNACIO MIGUEL PERLETTI,AR*940100925,AR,es,company
ROMAN DARIO STAFFOLANI AND BLANCO ANDRES DARIO,AR*940120123,AR,es,company
ESKENAZI MEKLER JACK OLTER,AR*967067993,AR,es,company
NATALIA ANDREA CASTAGNANI & HUGO ABEL PARNISARI,AR*975002636,AR,es,company
ANA MARIA ROSA GIANNINI DE ROGGI & NELLO MIGUEL BUDASSI,AR*975003154,AR,es,company
GRUPO NH,AR*980004055,AR,es,individual
TENARIS,AR*A0021134136,AR,es,individual
GROUPE INTEGRA,AR*A0034816038,AR,en,company
COMPANIA GERENCIADORA DE INVERSIONES SA,AR*B000090258,AR,es,company
THERMPHOS ARGENTINA S.A.,AR*D00274826,AR,es,company
ARGENTINA,AR*J00S3011,AR,es,individual
ARNEZCO BV,AR*L000000029887,AR,en,company
GRUPO INDALO SA,AR*Z00051020,AR,es,company
FERROCARRILES ARGENTINOS SE,AR*Z00061316,AR,es,individual
LARITIGOYEN SA,AR*Z00236615,AR,es,company
"VAN DER STRATEN, ROBERTO DANIEL M L",AR20-04417330-2,AR,es,company
GONZALEZ GALE JORGE JUAN JOSE,AR20-04981865-4,AR,es,company
"RODRIGUEZ,LUIS MARIA",AR20-06440267-7,AR,es,individual
"MANIA, NESTOR NOLBERTO",AR20-08473467-6,AR,es,individual
"BOUCIGUEZ,RAUL OSCAR",AR20-10786055-0,AR,es,individual
"VILLACE,MARIO OSCAR",AR20-11775969-6,AR,es,individual
"BARAGA,MIRKO",AR20-12283765-4,AR,es,individual
"NADALIN,JOSE ALBERTO",AR20-12356915-7,AR,es,individual
"BARZOLA,MIGUEL ANGEL",AR20-12473911-0,AR,es,individual
"CROSSETTI,ALBERTO",AR20-12542060-6,AR,es,individual
"AMBORT,ALBERTO JUAN",AR20-12698446-5,AR,es,individual
"IGLESIAS,JULIO CESAR",AR20-12987325-7,AR,es,company
"ENRICO,RAUL ALBERTO JUAN",AR20-13166213-1,AR,es,company
"LILINO,JOSE ALFREDO",AR20-14305981-3,AR,es,individual
"LAGGER,CARLOS ALBERTO",AR20-14764013-8,AR,es,individual
"DIAZ,MARCELO ALBERTO",AR20-16304126-0,AR,es,individual
"FACCIOLI,NESTOR MARCELO",AR20-17202143-4,AR,es,individual
"ROSSINI,MARCELO EDUARDO",AR20-17468065-6,AR,es,individual
"CAROL,ANDRES",AR20-17530671-5,AR,es,individual
"LLUCH,CARLOS ALBERTO",AR20-20981630-0,AR,es,individual
"DEL SOL,CARLOS FABIAN",AR20-21690863-6,AR,es,individual
"FERRARI,GUSTAVO RAUL",AR20-21692540-9,AR,es,individual
"ANDRADE,GUSTAVO ROBERTO",AR20-22908546-9,AR,es,individual
"PAPASODERO,ARIEL GERMAN",AR20-23181290-4,AR,es,individual
"ACEVEDO,MARCELO RAUL",AR20-23811919-8,AR,es,individual
"BARALDI,CESAR AUGUSTO",AR20-27292514-4,AR,es,company
FRANCISCO DAVID DI MEGLIO,AR22-23522040-9,AR,es,company
"MORETTA,CARLOS",AR23-06015878-9,AR,es,individual
"MUSCOLINI,ALDO OMAR",AR23-10510743-9,AR,es,company
"ROLANDO,LUIS ANGEL",AR23-14109915-9,AR,es,individual
"IANNI,GUILLERMO DANIEL",AR23-16052595-9,AR,es,individual
"CECH,LAURA ORFILIA",AR23-17001060-4,AR,es,individual
"ALTAMIRANO,DIEGO OSVALDO",AR23-22776508-9,AR,es,individual
"YAN SHI,BIN",AR23-94012681-9,AR,es,individual
"MIRJANOVICH,CRISTO",AR24-10251399-8,AR,es,individual
"CASELLA,ANALIA ANDREA",AR27-20207528-8,AR,es,individual
"AUER,MARIELA VIVIANA",AR27-20803581-4,AR,es,individual
"FONTANARI,MARIA CELIA",AR27-20916286-0,AR,es,individual
"GHIETTO,CAROLINA ANDREA",AR27-25459369-4,AR,es,individual
BANCO MACRO SA,AR30-50001008-4,AR,es,company
BANCO HIPOTECARIO SA,AR30-50001107-2,AR,es,company
SEGUNDA COOPERATIVA LIMITADA DE SEGUROS GENERALES (LA),AR30-50001770-4,AR,es,company
"FEDERACION PATRONAL COOPERATIVA LTDA. DE INVERSION, CREDITO, VIVIENDA, CONSUMO Y SERVICIOS",AR30-50004007-2,AR,es,company
INSTITUTO AUTARQUICO PROVINCIAL DEL SEGURO DE ENTRE RIOS,AR30-50005550-9,AR,es,company
TRIUNFO COOPERATIVA DE SEGUROS LIMITADA,AR30-50006577-6,AR,es,company
SA LA NACION,AR30-50008962-4,AR,es,company
EL LITORAL SRL,AR30-50009224-2,AR,es,company
BOLDT SA,AR30-50017915-1,AR,es,company
ANGEL ESTRADA Y CIA. S.A.,AR30-50023556-6,AR,es,family_firm
FAVA HNOS SA,AR30-50085237-9,AR,es,family_firm
VICENTIN SA,AR30-50095962-9,AR,es,company
FV SA,AR30-50098787-8,AR,es,company
CAFES LA VIRGINIA SA,AR30-50107713-1,AR,es,company
PORTA HNOS SA,AR30-50109993-3,AR,es,family_firm
BURGWARDT Y CIA SA INDUSTRIAL COMERCIAL Y AGRO GANADERA,AR30-50117707-1,AR,es,family_firm
ACINDAR INDUSTRIA ARGENTINA DE ACEROS SA,AR30-50119925-3,AR,es,company
CAPUTO S.A.,AR30-50138948-6,AR,es,company
JOSE CARTELLONE CONST CIVILES SA,AR30-50157947-1,AR,es,company
SANCOR COOPERATIVAS UNIDAS LIMITADA,AR30-50167764-3,AR,es,company
SIMONASSI HNOS SA,AR30-50191233-2,AR,es,family_firm
LABORATORIOS RAFFO SA,AR30-50209419-6,AR,es,company
JOSE J CHEDIACK SA COMERCIAL Y AGRO,AR30-50225600-5,AR,es,company
INDUSTRIA METALURGICA SUD AMERICANA IM SA SA,AR30-50230491-3,AR,es,company
ACEITERA GENERAL DEHEZA SA,AR30-50287435-3,AR,es,company
CELULOSA MOLDEADA SA,AR30-50348790-6,AR,es,company
QUICKFOOD S. A.,AR30-50413188-9,AR,es,company
ASTORI ESTRUCTURAS SA,AR30-50507131-6,AR,es,company
JEFFERSON SUDAMERICANA SA,AR30-50635784-1,AR,es,company
PCF SA,AR30-50673546-3,AR,es,company
MOLINO CANUELAS SA FINAN,AR30-50795084-8,AR,es,company
GAROVAGLIO Y ZORRAQUIN S A,AR30-50928486-1,AR,es,family_firm
"CRESUD SOCIEDAD ANONIMA COMERCIAL, INMOBILIARIA, FINANCIERA Y AGROPECUARIA",AR30-50930070-0,AR,es,company
INDACOR SA,AR30-51564236-2,AR,es,company
IPH SA COMERCIAL FINANCIERA,AR30-51674203-4,AR,es,company
COOP DE TABACALEROS DE JUJUY LTDA,AR30-51829368-7,AR,es,company
FERRYLINEAS ARGENTINAS SA,AR30-51955038-1,AR,es,company
LUIS JD SCORZA Y CIA SA,AR30-51973379-6,AR,es,family_firm
PLASTAR SA,AR30-52111974-4,AR,es,company
WIENER LABORATORIOS SA,AR30-52222821-0,AR,es,company
MERCADO DE VALORES DE BUENOS AIRES S.A.,AR30-52531837-7,AR,es,company
MERCADO A TERMINO DE BUENOS AIRES SA,AR30-52569841-2,AR,es,company
PAMPA ENERGIA SA,AR30-52655265-9,AR,es,company
MERCADO A TERMINO DE ROSARIO SA,AR30-52899401-2,AR,es,company
MERCADO ARGENTINO DE VALORES SA,AR30-52917787-5,AR,es,company
SOC DE BOMBEROS VOLUNTARIOS DE SAN FRANCISCO,AR30-53178444-4,AR,es,company
SAPORITI SA,AR30-53670643-3,AR,es,company
POLLEDO S.A.I.C. Y F.,AR30-53874847-8,AR,es,company
SIMKO SA,AR30-53887830-4,AR,es,company
HSBC ARGENTINA HOLDINGS SA,AR30-54054626-2,AR,es,company
LAGOMARSINO SA,AR30-54171633-1,AR,es,company
CLUB ATLETICO SOCIAL CORRALENSE AM,AR30-54282665-3,AR,es,company
SINDICATO REGIONAL DE LUZ Y FUERZA,AR30-54575787-3,AR,es,company
COOP DE SERVICIOS PUBLICOS DEL CAMPILLO LTDA,AR30-54579222-9,AR,es,company
PESQUERA DEL BEAGLE SA,AR30-55446628-8,AR,es,company
PAREXKLAUKOL SA,AR30-55609559-7,AR,es,company
ALKANOS SA,AR30-55868648-7,AR,es,company
COL VEN SA,AR30-56031241-1,AR,es,company
ELECTROMAC SA,AR30-56185290-8,AR,es,company
PETROQUIMICA COMODORO RIVADAVIA S.A.,AR30-56359811-1,AR,es,company
SINTEPLAST SA,AR30-56406678-4,AR,es,company
RISLER SA,AR30-56602939-8,AR,es,company
CLINICA CADIROLA SA,AR30-56766477-1,AR,es,company
CIAS ASOCIADAS PETROLERAS SA,AR30-56853139-2,AR,es,company
LABORATORIO CUENCA SA,AR30-57000787-0,AR,es,company
MINISTERIO DE CIENCIA TECNOLOGIA E INNOVACION PRODUCTIVA,AR30-57191007-8,AR,es,government
PILAY SA,AR30-57381925-6,AR,es,company
MATHIESEN ARGENTINA SA,AR30-57634746-0,AR,es,company
HARENGUS SA,AR30-57736497-0,AR,es,company
CONARPESA CONTINENTAL ARMADORES DE PESCA SA,AR30-57785659-8,AR,es,company
BANDEX SA,AR30-58603251-4,AR,es,company
CONSULTATIO S.A.,AR30-58748035-9,AR,es,company
RED SURCOS SA,AR30-58952711-5,AR,es,company
CARSA S.A.,AR30-59225533-9,AR,es,company
EDITORIAL LA CAPITAL SA,AR30-59314321-6,AR,es,company
UNION DEL PERSONAL CIVIL DE LA NACION,AR30-59467346-4,AR,es,company
EMPRESA DE TRANSPORTES DON PEDRO SRL,AR30-59579340-4,AR,es,company
DATCO SA,AR30-59611620-1,AR,es,company
PRISMA MEDIOS DE PAGO SA,AR30-59891004-5,AR,es,company
WARBEL SA,AR30-59921363-1,AR,es,company
TORNEOS Y COMPETENCIAS SA,AR30-60159120-7,AR,es,company
PESQUERA SANTA CRUZ S,AR30-60401436-7,AR,es,company
CTM COOP AGROINDUSTRIAL DE MISIONES LTDA,AR30-60757294-8,AR,es,company
TIBEX SRL,AR30-61161157-5,AR,es,company
"CASTRO,MARCELA INES",AR30-61199512-8,AR,es,individual
CEPAS ARGENTINAS SA,AR30-61375512-4,AR,es,company
BONACORSI SERVICIO SOCIALES SRL,AR30-61380532-6,AR,es,company
ROVELLA CARRANZA SA,AR30-61522482-7,AR,es,company
FERIOLI Y CIA SRL,AR30-61652666-5,AR,es,family_firm
GRUPO SUPERVIELLE S.A.,AR30-61744293-7,AR,es,company
CITICARD SA,AR30-61951633-4,AR,es,company
VARTECO QUIMICA PUNTANA SA,AR30-62123820-1,AR,es,company
MILICIC SA,AR30-62231778-4,AR,es,company
LOS LAZOS SA,AR30-62305262-8,AR,es,company
PESQUERA VERAZ SA,AR30-62441919-3,AR,es,company
VILLA LARROUDET Y COMPANIA SA,AR30-62707365-4,AR,es,company
SOCMA AMERICANA SA,AR30-62937607-7,AR,es,company
INGREDION ARGENTINA SA,AR30-62941624-9,AR,es,company
PETROAGRO SA,AR30-63072091-1,AR,es,company
TRANSPLUS SA,AR30-63287268-9,AR,es,company
L EQUIPE MONTEUR SA,AR30-63876419-5,AR,es,company
INVERSORA JURAMENTO SA,AR30-64028543-1,AR,es,company
CODERE ARGENTINA SA,AR30-64288307-7,AR,es,company
FLUVIALMAR SA,AR30-64291239-5,AR,es,company
JUNCADELLA PROSEGUR INTERNACIONAL SA,AR30-64433202-7,AR,es,company
SOLVAY ARGENTINA S.A.,AR30-64578550-5,AR,es,company
GOBERNACION DE LA PROVINCIA DE BUENOS AIRES,AR30-65020838-9,AR,es,government
BUENOS AIRES FORTUNE SA,AR30-65025857-2,AR,es,company
AGRINSA AGROINDUSTRIAL SA,AR30-65064445-6,AR,es,company
ARGENMAR SA,AR30-65193633-7,AR,es,company
INVERSIONES SUIZO ARGENTINA SA,AR30-65430134-0,AR,es,company
CAMUZZI ARGENTINA SA,AR30-65436613-2,AR,es,company
SWISS MEDICAL SA,AR30-65485516-8,AR,es,company
COMPANIA DE INVERSIONES EN ELECTRICIDAD SA,AR30-65819236-8,AR,es,company
INVERSORA DE GAS DEL CENTRO SA,AR30-65827552-2,AR,es,company
INVERSORA DE GAS CUYANA SA,AR30-65831227-4,AR,es,company
EDITORIAL MEDICA AWWE SA,AR30-65841501-4,AR,es,company
SODIGAS SUR SA,AR30-65891957-8,AR,es,company
SODIGAS PAMPEANA SA,AR30-65891964-0,AR,es,company
GASINVEST SA,AR30-66068750-1,AR,es,company
FAMICER PARTICIPACIONES SA,AR30-66198149-7,AR,es,company
SERVICIOS MULTISTORE SA,AR30-66200044-9,AR,es,company
INDUSTRIAS INTEGRALES DEL VIDRIO SA,AR30-66202316-3,AR,es,company
HIDROINVEST SA,AR30-66325758-3,AR,es,company
DELCON SRL,AR30-66842121-7,AR,es,company
CLINICA DEL SOL PRIVADA,AR30-66893426-5,AR,es,company
SAVANT PHARM S.A,AR30-66915988-5,AR,es,company
MUNICIPALIDAD DE LAS VARILLAS,AR30-66918833-8,AR,es,government
GOBIERNO DE LA PROVINCIA DE RIO NEGRO,AR30-67284630-3,AR,es,government
CONARSA SA,AR30-67341986-7,AR,es,company
SINDICATO UNICO DE TRABAJADORES DE EDIFICIOS DE RENTA Y HORI,AR30-67535547-5,AR,es,company
LA PLATA COGENERACION SA,AR30-67733248-0,AR,es,company
OILTANKING ARGENTINA SA,AR30-67773358-2,AR,es,company
TRELPA SA,AR30-67856291-9,AR,es,company
COMPANIA CERVECERIAS UNIDAS ARGENTINA SA,AR30-67859269-9,AR,es,company
TELEFONICA MOVILES ARGENTINA SA,AR30-67881435-7,AR,es,company
APOLO FISH SA,AR30-67961621-4,AR,es,company
SUDAMERICANA HOLDING SA,AR30-67963351-8,AR,es,company
IL TEVERE SA,AR30-68054113-9,AR,es,company
GENERADORA CORDOBA SA,AR30-68098850-8,AR,es,company
ALBANESI SA,AR30-68250412-5,AR,es,company
AGUA NEGRA SA,AR30-68252067-8,AR,es,company
FORD CREDIT HOLDING ARGENTINA SA,AR30-68311968-3,AR,es,company
KASSIM SA,AR30-68363594-0,AR,es,company
COOP INTEGRAL COINAG LTDA,AR30-68464624-5,AR,es,company
HOLDCAR SA,AR30-68592369-2,AR,es,company
TESTIMONIO COMPAÑIA DE SEGUROS DE VIDA SA,AR30-68624433-0,AR,es,company
