parent_name,parent_id,parent_city,language,entity_type
W HOLDINGS (BAHAMAS) LIMITED,BS131702B,BS,en,company
CORALRIDGE ENTERPRISES LIMITED,BS132473B,BS,en,company
MALLEN INTERNATIONAL LIMITED,BS13271B,BS,en,company
KERZNER UK LEISURE OPERATIONS HOLDINGS LIMITED,BS133842B,BS,en,company
LADORA INVESTMENTS INC,BS134012B,BS,en,company
MARGARITAVILLE CARIBBEAN GROUP LTD,BS135845B,BS,en,company
ENTECH HOLDING GROUP LTD,BS136196B,BS,en,company
FRATELLI INVESTMENTS LIMITED,BS136354B,BS,en,company
GLOBAL LOGISTICS LTD,BS136636B,BS,en,company
RENOVA INDUSTRIES LTD,BS139929B,BS,en,company
LINKTRON LIMITED,BS140077B,BS,en,company
VEETEE(EUROPE HOLDINGS) CORPORATION,BS140294B,BS,en,company
MAYFAIR CAPITAL INVESTMENTS LTD,BS140674B,BS,en,company
SPECTRUM ENERGY HOLDINGS LIMITED,BS140980B,BS,en,company
UNITED FUTURE SYSTEMS LIMITED,BS140981B,BS,en,company
PAI SPARK HOLDINGS NO. ONE LIMITED,BS141062B,BS,en,company
CHANRAI INVESTMENT CORPORATION LIMITED,BS1418B,BS,en,company
XTRALIS INTERNATIONAL HOLDINGS LTD,BS142289B,BS,en,company
KERZNER INTERNATIONAL HOLDINGS LIMITED,BS142791B,BS,en,company
UNITED INTERNATIONAL ENTERPRISES LTD.,BS1431B,BS,en,company
PERENCO S.A,BS144184B,BS,en,company
AVIA TECHNOLOGIES INC,BS144693B,BS,en,company
YORKSHIRE VENTURES LIMITED,BS145237B,BS,en,company
UCP HOLDINGS LIMITED,BS145703B,BS,en,company
PENZINVEST LTD,BS146410B,BS,en,company
BENTLEY VENTURES LIMITED,BS147094B,BS,en,company
HASMA INVESTMENT MANAGEMENT (BAHAMAS) LIMITED,BS147961B,BS,en,company
WORLDWIDE HOLDINGS FUND LTD,BS149217B,BS,en,company
ESW INVESTMENT LTD,BS152373B,BS,en,company
PORTMERION PROPERTIES LTD,BS153014B,BS,en,company
OWINNALL HOLDINGS LIMITED,BS153696B,BS,en,company
KOMPANIYA DUGLAS UORLDVAID LIMITED,BS153899B,BS,ru,company
KAPSON WEALTH MANAGEMENT LTD,BS154299B,BS,en,company
DAVINCI INVESTMENTS CORP,BS154450B,BS,en,company
WESTMORELAND GROUP LIMITED,BS155403B,BS,en,company
WINCHESTER MUSIC LIMITED,BS155710B,BS,en,company
NEWCO INTERNATIONAL LTD,BS15615B,BS,en,company
MELVILLE PROPERTY HOLDINGS CORP,BS156278B,BS,en,company
GLENFINNAN HOLDINGS LIMITED,BS156823B,BS,en,company
MAKOR WEALTH MANAGEMENT LTD,BS156936B,BS,en,company
ELAN EXPRESS LIMITED,BS156946B,BS,en,company
PLATINUM MANAGEMENT HOLDINGS LIMITED,BS157110B,BS,en,company
JASMIN SHIPPING COMPANY LIMITED,BS157336B,BS,en,company
LEBLON INVESTMENT FUND LTD,BS157562B,BS,en,company
NEESHAM LIMITED,BS158491B,BS,en,company
KOMPANIYA KIPP MENEDZHMENT LIMITED,BS159125B,BS,ru,company
EUROPEAN REALTY CORPORATION,BS159172B,BS,en,company
FORTUNE BAY INC,BS159250B,BS,en,company
BLUE PLANET GROUP LTD,BS159416B,BS,en,company
ERAWAN 2 FSO BAHAMAS LTD,BS160790B,BS,en,company
GEOTECH BAHAMAS HOLDINGS LTD,BS160877B,BS,en,company
MARLBOROUGH INTERNATIONAL FINE ART COMPANY LTD,BS161068B,BS,en,company
RADEW INVESTMENTS INC,BS161093B,BS,en,company
PRYVIEW LIMITED,BS161304B,BS,en,company
CLIVEDALE OVERSEAS LTD,BS161311B,BS,en,company
KOMPANIYA ARINNE LTD. (ARINNE LTD.),BS161521B,BS,ru,company
SLOANE BUILDING & CONSTRUCTION LIMITED,BS162530B,BS,en,company
THE MEADE FAMILY OFFICE LIMITED,BS163615B,BS,en,company
POWER WINDSUN LTD,BS164066B,BS,en,company
LANERO COMPANY LIMITED,BS165090B,BS,en,company
TRANSMISSION HOLDINGS (BAHAMAS) LIMITED,BS165248B,BS,en,company
SPARROW CAPITAL INVESTMENTS LTD,BS165967B,BS,en,company
GULL GLOBAL LIMITED,BS166098B,BS,en,company
GLOBAL PACIFIC FOOD GROUP LIMITED,BS166842B,BS,en,company
KOMPANIYA TINDERBOKS VENCHEZ LTD.,BS167366B,BS,ru,company
MEZHDUNARODNAYA KOMMERCHESKAYA KOMPANIYA FATIMA VENCHERS LTD.,BS167800B,BS,ru,company
CITI INTERNATIONAL INVESTMENTS BAHAMAS LIMITED,BS168047B,BS,en,company
RODINIA GROUP HOLDINGS LTD,BS169313B,BS,en,company
AMG UK HOLDINGS LTD,BS170849B,BS,en,company
CITI OVERSEAS HOLDINGS BAHAMAS LIMITED,BS171579B,BS,en,company
GREEN PASTURES FUND LTD,BS171690B,BS,en,company
INTERTAIN BAHAMAS LTD,BS173166B,BS,en,company
CITIGROUP GLOBAL MARKETS HOLDINGS BAHAMAS LIMITED,BS173656B,BS,en,company
"NEMO PARENT, INC",BS174745B,BS,en,company
FININFOR CONSULANTS S.A,BS17689B,BS,en,company
TOWNSEND INVESTMENT CORPORATION,BS17842B,BS,en,company
KENWOOD INTERNATIONAL INC,BS1888B,BS,en,company
MYRTLE OVERSEAS LTD,BS19578B,BS,en,company
POLAR CONSULTING INC,BS20223B,BS,en,company
W. HEALTH L.P,BS207ELP,BS,en,company
EURO-DUTCH TRUST COMPANY (BAHAMAS) LIMITED,BS21053C,BS,en,company
POLYDEX PHARMACEUTICALS LIMITED,BS24178C,BS,en,company
CELWEERA TRADING LIMITED,BS24774B,BS,en,company
DEVON HOLDINGS LIMITED,BS27281B,BS,en,company
MAGPIE MANAGEMENT CORPORATION,BS28708B,BS,en,company
SANIPEX S.A,BS28856B,BS,en,company
DAYSTONE INVESTMENTS CORPORATION,BS29606B,BS,en,company
FAMGUARD CORP LTD,BS30180C,BS,en,company
ABBVIE BAHAMAS LTD,BS3097B,BS,en,company
WILBUR ASSOCIATES LTD,BS31120B,BS,en,company
DEBLIN INTERNATIONAL LIMITED,BS32319B,BS,en,company
NYMOX PHARMACEUTICAL CORP,BS32663NC,BS,en,company
GEMS MANAGEMENT LIMITED,BS3295B,BS,en,company
AGEM COMPANY LIMITED,BS3348B,BS,en,company
NERINE FOUNDATION,BS342F,BS,en,company
SYDINDUST LIMITED,BS34719C,BS,en,company
HOXTON LIMITED,BS35253B,BS,en,company
EURO IMMOBILIEN CORPORATION,BS39733B,BS,en,company
CABLE BAHAMAS LTD,BS40769C,BS,en,company
FIDELITY BANK & TRUST INTERNATIONAL LIMITED,BS40791C,BS,en,company
INTELIGO BANK LTD,BS41648C,BS,en,company
REUBROS LIMITED,BS41899C,BS,en,company
EUROCONSEIL S.A,BS42247B,BS,en,company
BAHAMAS FIRST HOLDINGS LTD,BS42470C,BS,en,company
ST CLAIR INTERNATIONAL LIMITED,BS43637B,BS,en,company
BSI TRUST CORPORATION (BAHAMAS) LIMITED,BS44005C,BS,en,company
ARDMORE INVESTMENTS LIMITED,BS4451B,BS,en,company
NEWCOTE INTERNATIONAL LIMITED,BS44626B,BS,en,company
ANCHOR ASSETS LIMITED,BS45845B,BS,en,company
CAYS MARINE & LEISURE CORPORATION,BS46751B,BS,en,company
LYNHOPE INTERNATIONAL SA,BS47595B,BS,en,company
ROWLETT LTD,BS48087B,BS,en,company
SARAN S.A,BS48568B,BS,en,company
DAR AL-MAAL AL-ISLAMI TRUST GROUP,BS49187,BS,en,company
STEEL TRADING COMPANY INC,BS49347B,BS,en,company
TECHINT INTERNATIONAL CONSTRUCTION CORP. (TENCO),BS50182B,BS,en,company
ALDERSGATE INVESTMENTS LTD,BS50538B,BS,en,company
MIURKIRK INVESTMENTS LTD,BS51173B,BS,en,company
"MMG CAPITAL HOLDINGS, INC",BS52428B,BS,en,company
SILVERSEA CRUISES LTD,BS5387B,BS,en,company
"GALATIA HOLDINGS, INC",BS54514B,BS,en,company
INTERNATIONAL BUSINESS CORPORATION LIMITED,BS5461C,BS,en,company
INTERKEY HOLDING LIMITED,BS55954B,BS,en,company
RM TRADING LIMITED,BS57374B,BS,en,company
CAMBRIC LIMITED,BS57500B,BS,en,company
ZACK ENTERPRISES LTD,BS5936B,BS,en,company
BRIGHT PROSPECTS LIMITED,BS61253B,BS,en,company
KUVERA INTERNATIONAL LTD,BS62239B,BS,en,company
DOLPHIN (BAHAMAS) LIMITED,BS6535C,BS,en,company
INTERCORP PERU LTD,BS68891B,BS,en,company
HATLEY HOLDINGS LIMITED,BS69438B,BS,en,company
CLIPPER GROUP LTD,BS69767B,BS,en,company
SILVERSEA CRUISE HOLDING LTD,BS69984B,BS,en,company
STRATUS CORPORATION,BS70990B,BS,en,company
NEW STAR PROJECTS S.A,BS73467B,BS,en,company
UNIFLEX INVESTMENT LIMITED,BS73904B,BS,en,company
AKELIUS FOUNDATION,BS73F,BS,en,company
GIANT WEALTH HOLDINGS LIMITED,BS74361B,BS,en,company
GOLD GLORY INTERNATIONAL LIMITED(B.V.I),BS74410B,BS,en,company
MERIT INTERNATIONAL LTD,BS74712B,BS,en,company
RAWNSLEY ASSOCIATES LIMITED,BS74938B,BS,en,company
MOORMEAD PROPERTY HOLDINGS LTD,BS75785B,BS,en,company
ARLO LIMITED,BS75916B,BS,en,company
AIRBORNE INC,BS76041B,BS,en,company
"THE FRANKLIN GROUP, INC",BS79418B,BS,en,company
PERENCO COLOMBIA LIMITED,BS83601B,BS,en,company
MORES INTERNATIONAL INVESTMENTS INC,BS85258B,BS,en,company
ONJET INTERNATIONAL CO INC,BS9016B,BS,en,company
SUMMERSIDE INVESTMENTS LIMITED,BS91019B,BS,en,company
WORLDWIDE MUSIC CORPORATION,BS9182B,BS,en,company
LORINSER LTD,BS93097B,BS,en,company
FIRSTLINE ENTERPRISES INC,BS93555B,BS,en,company
CHATERELLA HOLDINGS LIMITED,BS94078B,BS,en,company
"SARGEANT TRADING, LIMITED",BS9898801,BS,en,company
AF HOLDINGS LTD,BSFEI1023499,BS,en,company 
