parent_name,parent_id,parent_city,language,entity_type
KENBLEST LIMITED,KEC22678,KE,en,company
EXPORT TRADING COMPANY LIMITED,KEC26359,KE,en,company
YANA DEVELOPERS LIMITED,KEC26751,KE,en,company
SAMEER INVESTMENTS LIMITED,KEC29945,KE,en,company
STEELMAKERS LIMITED,KEC31568,KE,en,company
JOINT HOLDING LTD,KEC31892,KE,en,company
AMBER INVESTMENT LIMITED,KEC32106,KE,en,company
WEBER LIMITED,KEC33039,KE,en,company
EAST AFRICAN BREWERIES LIMITED,KEC34811,KE,en,company
VISHNA HOLDINGS LIMITED,KEC34914,KE,en,company
ALBA PETROLEUM LIMITED,KEC42058,KE,en,company
DAYLIFF HOLDINGS LIMITED,KEC42467,KE,en,company
MOMU INVESTMENTS LTD,KEC44546,KE,en,company
CROWN PAINTS AND BUILDING PRODUCTS LIMITED,KEC4490,KE,en,company
SHALVIK HOLDINGS LTD,KEC46597,KE,en,company
ACHELIS KENYA LIMITED,KEC4904,KE,en,company
PREMIER GROUP LTD,KEC56339,KE,en,company
KZANAKA LIMITED,KEC5804,KE,en,company
KWIK FIT EAST AFRICA LTD,KEC58395,KE,en,company
DOSHI HOLDINGS LIMITED,KEC60104,KE,en,company
AMEECO HOLDINGS LIMITED,KEC62300,KE,en,company
DEANS ESTATE LIMITED,KEC63993,KE,en,company
BRITAM HOLDINGS LTD,KEC66029,KE,en,company
MELEC ENGINEERING LIMITED,KEC67127,KE,en,company
COMMERCIAL BANK of AFRICA LIMITED,KEC7055,KE,en,company
TRANSCENTURY LIMITED,KEC76523,KE,en,company
DESBRO HOLDINGS(K) LTD,KEC80463,KE,en,company
KATHUMMO HOLDINGS LIMITED,KEC89085,KE,en,company
KENYA COMMERCIAL BANK LIMITED,KEC9-88,KE,en,company
MATRIX INVESTMENT LIMITED,KEC92985,KE,en,company
MIKWIKA INVESTMENTS LTD,KEC96158,KE,en,company
MR. ASHIT KUMAR LAL DOSHTI,KECP0000009225,KE,en,individual
CADENCE LTD,KECPR2009-9967,KE,en,company
ISON TECHNOLOGIES KENYA LIMITED,KECPR2009/9795,KE,en,company
GENAM HOLDINGS LTD,KECPR2010-19978,KE,en,company
JACARANDA HOLDINGS LTD,KECPR2011-49566,KE,en,company
ALIOS HOLDINGS KENYA LIMITED,KECPR2011-54650,KE,en,company
KAKIAS INVESTMENTS LIMITED,KECPR2014-163918,KE,en,company
MUVOSUNZA INVESTMENT LIMITED,KECPR2014-172742,KE,en,company
LIONSBRIDGE LIMITED,KECPR2015-183217,KE,en,company
KEYSPAN INVESTMENTS COMPANY LIMITED,KECPR2015-186579,KE,en,company
UAP HOLDINGS LTD,KEFEI1011062,KE,en,company
KENINDIA ASSURANCE COMPANY LTD,KEFEI1011064,KE,en,company
PHOENIX OF EAST AFRICA ASSURANCE CO LTD,KEFEI1013174,KE,en,company
APOLLO INSURANCE COMPANY LIMITED,KEFEI1013199,KE,en,company
METROPOLITAN LIFE INSURANCE KENYA LTD,KEFEI1013206,KE,en,company
APOLLO INVESTMENTS LIMITED,KEFEI1022464,KE,en,company
