parent_name,parent_id,parent_city,language,entity_type
SINO LANKA PRIVATE LIMITED,LK0000081538,LK,en,company
ATTUNE LANKA PRIVATE LIMITED,LK0000081733,LK,en,company
MAS CAPITAL PRIVATE LIMITED,LK0000083771,LK,en,company
LAUGFS HOLDINGS LIMITED,LK0000085372,LK,en,company
D S I SAMSON GROUP PRIVATE LIMITED,LK0000086298,LK,en,company
JANASHAKTHI LIMITED,LK0000087733,LK,en,company
COLOMBO FORT HOTELS LIMITED,LK0000088441,LK,en,company
RPC MANAGEMENT SERVICES (PVT) LTD.,LK0000088918,LK,en,company
LAKDHANAVI LIMITED,LK0000089422,LK,en,company
R P C PLANTATION MANAGEMENT SERVICES (PRIVATE) LIMITED,LK0000089664,LK,en,company
FORBES PLANTATIONS (PVT) LTD,LK0000090453,LK,en,company
STAR PACKAGING PRIVATE LIMITED,LK0000091123,LK,en,company
HIRDARAMANI APPAREL HOLDINGS (PVT) LTD,LK0000093194,LK,en,company
BAM HOLDINGS LIMITED,LK0000094049,LK,en,company
GEORGE STEUART & COMPANY LTD.,LK0000094593,LK,en,family_firm
AMÃNA HOLDINGS LTD.,LK0000583778,LK,en,company
ALLIANCE FINANCE COMPANY PLC,LK15093,LK,en,company
CENTRAL FINANCE COMPANY PLC,LK23994,LK,en,company
SMB LEASING PLC,LK25223,LK,en,company
AITKEN SPENCE PLC,LK30001FS,LK,en,company
BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,LK30003FS,LK,en,company
CEYLON GRAIN ELEVATORS PLC,LK30004FS,LK,en,company
DISTILLERIES COMPANY OF SRI LANKA PLC,LK30005FS,LK,en,company
HAYLEYS PLC,LK30007FS,LK,en,company
JOHN KEELLS HOLDINGS PLC,LK30008FS,LK,en,company
KELANI TYRES PLC,LK30009FS,LK,en,company
RICHARD PIERIS AND COMPANY PLC,LK30013FS,LK,en,company
BAIRAHA FARMS PLC,LK30014FS,LK,en,company
RIVERINA HOTELS PLC,LK30020FS,LK,en,company
UNITED MOTORS LANKA PLC,LK30031FS,LK,en,company
LANKA MILK FOODS (CWE) PLC,LK30034FS,LK,en,company
TOUCHWOOD INVESTMENTS PLC,LK30035FS,LK,en,company
ACL CABLES PLC,LK30037FS,LK,en,company
ASIA CAPITAL PLC,LK30047FS,LK,en,company
KOTAGALA PLANTATIONS PLC,LK30066FS,LK,en,company
ASSOCIATED MOTORWAYS LTD,LK30078FS,LK,en,company
DIPPED PRODUCTS PLC,LK30079FS,LK,en,company
TOKYO CEMENT COMPANY (LANKA) PLC,LK30085FS,LK,en,company
ACME PRINTING & PACKAGING PLC,LK30090FS,LK,en,company
ASCOT HOLDINGS PLC,LK30099FS,LK,en,company
BROWNS BEACH HOTELS PLC,LK30102FS,LK,en,company
BROWN AND COMPANY PLC,LK30104FS,LK,en,company
CARSON CUMBERBATCH PLC,LK30107FS,LK,en,company
AUTODROME PLC (THE),LK30109FS,LK,en,company
CEYLON & FOREIGN TRADES PLC,LK30114FS,LK,en,company
CHEMANEX PLC,LK30116FS,LK,en,company
CEYLON PRINTERS PLC,LK30131FS,LK,en,company
DUNAMIS CAPITAL PLC,LK30133FS,LK,en,company
NATION LANKA FINANCE PLC,LK30134FS,LK,en,company
DILMAH CEYLON TEA COMPANY PLC,LK30135FS,LK,en,company
CT HOLDINGS PLC,LK30136FS,LK,en,company
C. W. MACKIE PLC,LK30137FS,LK,en,company
DIESEL & MOTOR ENGINEERING PLC,LK30141FS,LK,en,company
EASTERN MERCHANTS PLC,LK30145FS,LK,en,company
GESTETNER OF CEYLON PLC,LK30147FS,LK,en,company
HARISCHANDRA MILLS PLC,LK30150FS,LK,en,company
CITRUS LEISURE PLC,LK30156FS,LK,en,company
LAKE HOUSE PRINTERS AND PUBLISHERS PLC,LK30174FS,LK,en,company
METROPOLITAN RESOURCE HOLDINGS PLC,LK30181FS,LK,en,company
MERCANTILE SHIPPING COMPANY PLC,LK30184FS,LK,en,company
SWISSTEK (CEYLON) PLC,LK30192FS,LK,en,company
PRINT CARE PLC,LK30194FS,LK,en,company
LEE HEDGES PLC,LK30203FS,LK,en,company
STANDARD CAPITAL PLC,LK30206FS,LK,en,company
SWADESHI INDUSTRIAL WORKS PLC,LK30213FS,LK,en,company
HEMAS HOLDINGS PLC,LK30229FS,LK,en,company
FORTRESS RESORTS PLC (THE),LK30231FS,LK,en,company
VIDULLANKA PLC,LK30232FS,LK,en,company
VALLIBEL POWER ERATHNA PLC,LK30234FS,LK,en,company
NAWALOKA HOSPITALS PLC,LK30239FS,LK,en,company
CEYLON HOSPITALS PLC,LK30240FS,LK,en,company
COLOMBO FORT LAND & BUILDING COMPANY PLC (THE),LK30243FS,LK,en,company
RENUKA HOLDINGS PLC,LK30247FS,LK,en,company
RAIGAM WAYAMBA SALTERNS PLC,LK30267FS,LK,en,company
PC HOUSE PLC,LK30271FS,LK,en,company
ACCESS ENGINEERING PLC,LK30290FS,LK,en,company
AGSTAR PLC,LK30291FS,LK,en,company
ANILANA HOTEL & PROPERTIES LIMITED,LK30298FS,LK,en,company
ADAM INVESTMENTS PLC,LK30312FS,LK,en,company
ABANS PLC,LK30316FS,LK,en,company
COMMERCIAL BANK OF CEYLON PLC,LK30768,LK,en,company
HATTON NATIONAL BANK PLC,LK30769,LK,en,government
TEEJAY LANKA PLC,LK40005FS,LK,en,company
SOFTLOGIC HOLDINGS PLC,LK40007FS,LK,en,company
HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SRI LANKA,LK40492,LK,en,company
DFCC BANK,LK43495,LK,en,company
SEYLAN BANK PLC,LK43954,LK,en,company
NATIONAL DEVELOPMENT BANK PLC,LK44194,LK,en,government
SAMPATH BANK PLC,LK47766,LK,en,company
NATIONS TRUST BANK PLC,LK48528,LK,en,company
COMMERCIAL CREDIT AND FINANCE PLC,LK52368,LK,en,company
JANASHAKTHI INSURANCE PLC,LKFEI1007523,LK,en,company
YONPALLIYA WATTAGE MANASHA KETHAKEE,LKPPYNPMSH92D47Z209R,LK,en,individual
