parent_name,parent_id,parent_city,language,entity_type
NAVIOS MARITIME OPERATING L.L.C.,MH*961024834,MH,en,company
ADELE INTERNATIONAL CO,MH*961025601,MH,en,company
CAMPBELL NAVIGATION LIMITED,MH*961028225,MH,en,company
CMI OFFSHORE LTD,MH*B000037764,MH,en,company
CLICQUOT LIMITED,MH*B000056380,MH,en,company
LONDON PROPERTIES LTD,MH*B000076429,MH,en,company
NRC INT HOLDING CO LLC,MH*B000080757,MH,en,company
CEVA HOLDINGS LLC,MH*B000081628,MH,en,company
BRYNNA HOLDINGS LTD,MH*B000085602,MH,en,company
PENFIELD SHIPPING CO LLC,MH*B000090571,MH,en,company
LASSETI S.A.,MH*D00379714,MH,en,company
OMNI HOLDINGS LIMITED,MH*D00389021,MH,en,company
EXTOLLER HOLDINGS LTD,MH*L000000021201,MH,en,company
MPL DEVELOPMENT LIMITED,MH*L000000023341,MH,en,company
CN LOGISTICS LIMITED,MH*L000000024906,MH,en,company
"GLOBAL SHIP LEASE, INC.",MH*S00118316,MH,en,company
GOLAR LNG PARTNERS LP,MH*S00137205,MH,en,company
AQUILA HOLDINGS LTD,MH*Z00025255,MH,en,company
FABIAN TRADE LTD,MH*Z00054584,MH,en,company
TEEKAY CORPORATION,MH30001AQ,MH,en,company
GENCO SHIPPING & TRADING LTD,MH30004AQ,MH,en,company
TOP SHIPS INC.,MH30007AQ,MH,en,company
FREESEAS INC.,MH30011AQ,MH,en,company
CAPITAL PRODUCT PARTNERS L.P.,MH30013AQ,MH,en,company
STEALTHGAS INC.,MH30014AQ,MH,en,company
KNOT OFFSHORE PARTNERS LP,MH30017AQ,MH,en,company
SCORPIO TANKERS INC.,MH30025AQ,MH,en,company
VTTI ENERGY PARTNERS LP,MH30029AQ,MH,en,company
DORIAN LPG LTD,MH30033AQ,MH,en,company
DIANA SHIPPING INC.,MH30313EG,MH,en,company
"DHT HOLDINGS, INC.",MH33339EX,MH,en,company
"GENER8 MARITIME, INC.",MH35707NU,MH,en,company
ARNO CORPORATION,MH4-5931798,MH,en,company
DRYSHIPS INC.,MH40001AQ,MH,en,company
SEASPAN CORPORATION,MH40004AQ,MH,en,company
APOLLO EPF II PARTNERSHIP,MHLEI18066,MH,en,company
STAR TRADING COMPANY LTD,MHLEI39353,MH,en,company
SCORPIO SERVICES HOLDING LIMITED,MHLEI811217,MH,en,company
SCHOELLER ASIA HOLDINGS LTD,MHT08UF3471L,MH,en,company
