parent_name,parent_id,parent_city,language,entity_type
ARMY WELFARE TRUST,PK*I0005509551,PK,en,government
PAKISTAN,PK*J00S4470,PK,en,government
MR MUBASHIR ANES,PK*Z00038136,PK,ur,individual
BERGER DPI (PRIVATE) LIMITED,PK0000021457,PK,en,company
FIRST CAPITAL INVESTMENTS LIMITED,PK0000021609,PK,en,company
SME BANK LTD,PK0000028322,PK,en,company
FATIMA HOLDING LIMITED,PK0000033683,PK,en,company
GANI & TAYUB (PVT) LIMITED,PK0000033709,PK,en,family_firm
TELENOR PAKISTAN (PVT.) LIMITED,PK0000035232,PK,en,company
FATIMA GROUP,PK0000044569,PK,en,family_firm
ELKO ORGANIZATION (PVT.) LIMITED,PK0000057168,PK,en,company
FORTE PAKISTAN (PRIVATE)  LIMITED,PK0000058484,PK,en,company
PATTOKI SUGAR MILLS LIMITED,PK0000066945,PK,en,company
INTERNATIONAL BRANDS LIMITED,PK0000070373,PK,en,company
COMMODITIES TRADING (PRIVATE) LIMITED.,PK0000086314,PK,en,company
EDUCATIONAL SERVICES (PRIVATE) LIMITED,PK0000121643,PK,en,company
PAKISTAN MOBILE COMMUNICATIONS LIMITED,PK0000128866,PK,en,company
INFOTECH (PRIVATE) LIMITED,PK0000193025,PK,en,company
FAIZ CARGO (PVT.) LIMITED,PK0000262412,PK,en,company
IWATANI INTERNATIONAL CORPORATION,PK0000265723,PK,en,company
OPTIMUS LIMITED,PK0000268547,PK,en,company
BYCO OIL PAKISTAN LIMITED,PK0000359958,PK,en,company
YUNUS TEXTILE MILLS LIMITED,PK0000425412,PK,en,company
TOYOTA TSUSHO CORPORATION,PK0000542339,PK,en,company
H.A.K.S. TRADING (PVT.) LIMITED,PK0000619002,PK,en,company
LUCKY HOLDINGS LIMITED,PK0000622553,PK,en,company
SHIRAZI INVESTMENTS (PRIVATE) LIMITED,PK0000646957,PK,en,company
SINDH MODARABA MANAGEMENT LIMITED,PK0000675167,PK,en,company
KM ENTERPRISES (PVT.) LIMITED,PK0000691714,PK,en,company
"AJINOMOTO CO., INC",PK0000740499,PK,en,company
ZONERGY (TIANJIN) COMPANY LIMITED,PK0000836806,PK,en,company
NIB BANK LTD,PK16720,PK,en,company
GADOON TEXTILE MILLS LIMITED,PK30004FP,PK,en,company
ENGRO CORPORATION LIMITED,PK30007FP,PK,en,company
MILLAT TRACTORS LIMITED,PK30011FP,PK,en,company
NISHAT MILLS LIMITED,PK30017FP,PK,en,company
HUB POWER COMPANY LIMITED (THE),PK30018FP,PK,en,company
PAKISTAN TELECOMMUNICATION COMPANY LIMITED,PK30021FP,PK,en,company
FAUJI FERTILIZER COMPANY LIMITED,PK30024FP,PK,en,company
GATRON INDUSTRIES LIMITED,PK30029FP,PK,en,company
INTERNATIONAL INDUSTRIES LIMITED,PK30030FP,PK,en,company
BESTWAY CEMENT LIMITED,PK30031FP,PK,en,company
SAPPHIRE TEXTILE MILLS LIMITED,PK30043FP,PK,en,company
LINDE PAKISTAN LIMITED,PK30054FP,PK,en,company
PAKISTAN SERVICES LIMITED,PK30056FP,PK,en,company
PAKISTAN INTERNATIONAL AIRLINES CORPORATION,PK30057FP,PK,en,government
NISHAT (CHUNIAN) LTD,PK30061FP,PK,en,company
THAL LIMITED,PK30068FP,PK,en,company
GUL AHMED TEXTILE MILLS LTD,PK30077FP,PK,en,family_firm
PACKAGES LIMITED,PK30082FP,PK,en,company
KOHINOOR TEXTILE MILLS LIMITED,PK30125FP,PK,en,company
ARIF HABIB CORPORATION LIMITED,PK30132FP,PK,en,family_firm
NIMIR INDUSTRIAL CHEMICALS LIMITED,PK30172FP,PK,en,company
HIGHNOON LABORATORIES LIMITED,PK30197FP,PK,en,company
TELECARD LIMITED,PK30221FP,PK,en,company
DIN TEXTILE MILLS LIMITED,PK30240FP,PK,en,company
ZAHIDJEE TEXTILE MILLS LIMITED,PK30257FP,PK,en,company
PAKISTAN PETROLEUM LIMITED,PK30272FP,PK,en,company
INDUS DYEING & MANUFACTURING COMPANY LIMITED,PK30301FP,PK,en,company
CHENAB LIMITED,PK30302FP,PK,en,company
FIRST CAPITAL SECURITIES CORPORATION LIMITED,PK30359FP,PK,en,company
GHANDHARA INDUSTRIES LIMITED,PK30360FP,PK,en,company
JDW SUGAR MILLS LIMITED,PK30412FP,PK,en,company
TRG PAKISTAN LIMITED,PK30594FP,PK,en,company
HUM NETWORK LIMITED,PK30603FP,PK,en,company
FATIMA FERTILIZER COMPANY LIMITED,PK30727FP,PK,en,company
SFL LIMITED,PK30839FP,PK,en,company
GHANI GLOBAL GLASS LIMITED,PK30848FP,PK,en,company
BANK AL HABIB,PK37558,PK,en,company
PAKISTAN GOVT,PK4-0671632,PK,en,government
JAHANGIR SIDDIQUI & CO LTD,PK40175,PK,en,family_firm
BANK ALFALAH LIMITED,PK43239,PK,en,company
INVEST CAPITAL INVESTMENT BANK LIMITED,PK49752,PK,en,company
PAKISTAN TOBACCO COMPANY LIMITED,PK90005FP,PK,en,company
MR. LIAQUAT AKBAR KHAN,PKCP0000273220,PK,ur,individual
MR. TAREQ MAHMOUD ABED AL RAOUF,PKCP0001661663,PK,ar,individual
ADAMJEE INSURANCE CO. LTD,PKFEI1000183,PK,en,company
IGI INSURANCE CO. LTD,PKFEI1011421,PK,en,company
CRESCENT STAR INSURANCE LIMITED,PKFEI1013609,PK,en,company
SYED NAJAMAL HUSSAIN SHAH,PKPPSYDNML63P16Z236O,PK,ur,individual
